srcYear,srcStateName,srcMonth,Food grains allocated,Ration cards issued,Transaction for ration cards,Aadhaar authenticated Transactions,Aadhaar authenticated Transactions (%),ePoS (Electronic Point of Sale system) distribution of food grains,Manual distribution of food grains,Distribution of food grains,YearCode,Year,MonthCode,Month
2023-2024,Tamil Nadu,Dec-23,202114.13,11438599,10471007,10138398,96.82,195100.1,0,195100.1,2023,"Calendar Year (Jan - Dec), 2023",202312,"December, 2023"
2023-2024,Daman & Diu,Dec-23,451.98,50905,54873,54873,100,1363.78,0,1363.78,2023,"Calendar Year (Jan - Dec), 2023",202312,"December, 2023"
2023-2024,Maharashtra,Dec-23,383766,16006209,14595314,14595314,100,341269.11,0,341269.11,2023,"Calendar Year (Jan - Dec), 2023",202312,"December, 2023"
2023-2024,Telangana,Dec-23,108004.23,5439338,4829059,4829059,100,102696.5,0,102696.5,2023,"Calendar Year (Jan - Dec), 2023",202312,"December, 2023"
2023-2024,Andaman & Nicobar Islands,Dec-23,332.7,17183,15940,15168,95.16,349.63,0,349.63,2023,"Calendar Year (Jan - Dec), 2023",202312,"December, 2023"
2023-2024,Meghalaya,Dec-23,10800.27,421638,382504,71342,18.65,10667.74,0,10667.74,2023,"Calendar Year (Jan - Dec), 2023",202312,"December, 2023"
2023-2024,Nagaland,Dec-23,7632.11,329277,290304,73569,25.34,6049.26,0,6049.26,2023,"Calendar Year (Jan - Dec), 2023",202312,"December, 2023"
2017-18,ANDAMAN & NICOBAR ISLANDS,Feb-18,332.7,8911,877,0,0,13.7,0,13.7,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,JAMMU AND KASHMIR,Feb-18,39798.05,1126188,21938,1359,6.19,516.81,0,516.81,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,MIZORAM,Feb-18,3827.96,144831,0,0,0,0,5637.16,5637.16,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,DELHI,Feb-18,37572.75,1945776,1333132,1333132,100,27623.34,190.59,27813.93,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,CHHATTISGARH,Feb-18,115338,5348040,2049154,177326,8.65,21273.91,2138.62,23412.53,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,HIMACHAL PRADESH,Feb-18,16857.47,8514,277152,2916,1.05,322.87,1466.27,1789.14,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,SIKKIM,Feb-18,2197.94,149406,1807,1807,100,51.02,2709.14,2760.16,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,KERALA,Feb-18,85459.89,3467036,0,0,0,0,74539.58,74539.58,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,MADHYA PRADESH,Feb-18,297039.11,11688815,9115856,1751149,19.21,231919.38,0,231919.38,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,TRIPURA,Feb-18,13761.1,815051,27179,27179,100,585.96,15351.95,15937.91,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,KARNATAKA,Feb-18,217403,11699037,9348149,9165302,98.04,220830.86,29529.44,250360.3,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,BIHAR,Feb-18,457821.73,24493,19732,12361,62.64,78.8,371038.47,371117.27,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,JHARKHAND,Feb-18,144959.47,5639582,4078507,3713310,91.05,109218.34,0,109218.34,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,ANDHRA PRADESH,Feb-18,154148.03,9545608,8752336,8752336,100,143042.48,0,143042.48,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,UTTARAKHAND,Feb-18,33454.8,1010055,0,0,0,0,19960.6,19960.6,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,PUNJAB,Feb-18,72510,503714,46413,46413,100,5582.02,45666.08,51248.11,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,ODISHA,Feb-18,179926.06,8647383,9162858,3579157,39.06,167652.95,0,167652.95,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,MAHARASHTRA,Feb-18,383766,14343716,9275850,4931388,53.16,237878.41,137795.38,375673.8,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,ARUNACHAL PRADESH,Feb-18,4677.46,138837,0,0,0,0,3627.22,3627.22,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,TAMIL NADU,Feb-18,202114.13,9968358,10255531,0,0,193556.19,0,193556.19,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,DAMAN & DIU,Feb-18,451.98,24162,19224,18106,94.18,370.62,0,370.62,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,MANIPUR,Feb-18,12461.24,496965,0,0,0,0,11815.58,11815.58,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,RAJASTHAN,Feb-18,232631,9937047,7983993,7982629,99.98,189822.62,0,189822.62,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,DADRA & NAGAR HAVELI,Feb-18,928.95,33272,33095,27149,82.03,822.42,0,822.42,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,NAGALAND,Feb-18,7632.11,284934,0,0,0,0,7632.11,7632.11,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,GUJARAT,Feb-18,198288.02,7142366,5977991,1495353,25.01,166437.86,0,166437.86,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,UTTAR PRADESH,Feb-18,811798.34,33399501,5469010,4010187,73.33,131149.8,1393703.77,1524853.57,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,GOA,Feb-18,2856.63,139434,5618,3937,70.08,121.52,2284.03,2405.54,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,ASSAM,Feb-18,135479.33,5711158,0,0,0,0,188210.84,188210.84,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,TELANGANA,Feb-18,108004.23,5024406,4497948,4497948,100,112661.85,0,112661.85,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,WEST BENGAL,Feb-18,330516.44,11017101,0,0,0,0,61793.94,61793.94,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,MEGHALAYA,Feb-18,10800.27,401378,0,0,0,0,10425.52,10425.52,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2017-18,HARYANA,Feb-18,66250,2963287,2724293,2724293,100,50476.19,0,50476.19,2018,"Calendar Year (Jan - Dec), 2018",201802,"February, 2018"
2018-19,BIHAR,Feb-19,457821.73,24639,20679,10776,52.11,628.08,447561.6,448189.68,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,MADHYA PRADESH,Feb-19,297039.11,11744822,10332191,4798350,46.44,261712.91,26575.94,288288.84,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,ANDHRA PRADESH,Feb-19,154148.03,9194260,8629534,8629534,100,138967.92,2809.25,141777.17,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,KARNATAKA,Feb-19,217403,12451622,10570871,10570851,100,190725.39,7271.65,197997.04,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,ODISHA,Feb-19,179926.06,8687094,8095091,4548800,56.19,160867.94,4996.34,165864.28,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,JHARKHAND,Feb-19,144959.47,5705374,4094180,3784097,92.43,130062.16,0,130062.16,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,NAGALAND,Feb-19,7632.11,284934,0,0,0,0,7632.11,7632.11,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,TRIPURA,Feb-19,13761.1,578728,733714,727379,99.14,12779.7,753.78,13533.48,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,ASSAM,Feb-19,135479.33,4422584,0,0,0,0,105340.25,105340.25,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,SIKKIM,Feb-19,2197.94,95473,28821,28821,100,737.45,1828.96,2566.41,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,HIMACHAL PRADESH,Feb-19,16857.47,681926,601880,272734,45.31,13875.77,1532.1,15407.87,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,MIZORAM,Feb-19,3827.96,146926,0,0,0,0,4103.65,4103.65,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,MAHARASHTRA,Feb-19,383766,14317674,12302745,12302745,100,301649.2,19754.86,321404.06,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,HARYANA,Feb-19,66250,2660657,2640152,2640152,100,54357.45,0,54357.45,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,RAJASTHAN,Feb-19,232631,10520093,8988440,8985578,99.97,213937.28,783.26,214720.53,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,DADRA & NAGAR HAVELI,Feb-19,928.95,35029,34659,31422,90.66,886.51,0,886.51,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,DAMAN & DIU,Feb-19,451.98,19962,18732,7460,39.82,377.45,0,377.45,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,PUNJAB,Feb-19,72510,3534827,2060640,2060640,100,251824.66,0,251824.66,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,MEGHALAYA,Feb-19,10800.27,413378,0,0,0,0,11512.98,11512.98,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,KERALA,Feb-19,85459.89,3606718,3718655,3622691,97.42,79636,104.4,79740.4,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,ANDAMAN & NICOBAR ISLANDS,Feb-19,332.7,14692,1827,0,0,24.09,0,24.09,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,TELANGANA,Feb-19,108004.23,4979403,4656647,4656647,100,95425.88,784.85,96210.73,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,ARUNACHAL PRADESH,Feb-19,4677.46,174631,10031,0,0,285.77,4606.79,4892.56,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,UTTARAKHAND,Feb-19,33454.8,1321763,215365,81609,37.89,5441.45,29116.6,34558.05,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,UTTAR PRADESH,Feb-19,811798.34,35460186,24720502,19752243,79.9,570166.06,225060.97,795227.03,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,WEST BENGAL,Feb-19,330516.44,56360939,0,0,0,0,328946.31,328946.31,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,DELHI,Feb-19,37572.75,1594840,0,0,0,0,32423.06,32423.06,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,GOA,Feb-19,2856.63,141108,100128,100128,100,2144.83,302.87,2447.7,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,CHHATTISGARH,Feb-19,115338,5282952,5160981,589484,11.42,114276.13,1734.1,116010.22,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,TAMIL NADU,Feb-19,202114.13,10051341,9995662,0,0,191574,0,191574,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,JAMMU AND KASHMIR,Feb-19,39798.05,1670607,1080059,270622,25.06,24658.88,5760.71,30419.59,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,GUJARAT,Feb-19,198288.02,6613037,6328555,4972828,78.58,164453.73,0,164453.73,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2018-19,MANIPUR,Feb-19,12461.24,564100,0,0,0,0,12920.67,12920.67,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019-20,BIHAR,Feb-20,457821.73,16531424,14508364,14465429,99.7,410983.26,130828.76,541812.01,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,MANIPUR,Feb-20,12461.24,588045,166388,14069,8.46,3814.17,9510.35,13324.52,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,TRIPURA,Feb-20,13761.1,578813,656784,656784,100,13112.74,0,13112.74,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,ANDHRA PRADESH,Feb-20,154148.03,9027978,8618252,8618252,100,146780.57,1088.06,147868.63,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,MEGHALAYA,Feb-20,10800.27,1305,523,0,0,13.28,11549.63,11562.91,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,UTTAR PRADESH,Feb-20,811798.34,35582981,32095510,31201850,97.22,743275.88,278.94,743554.81,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,KERALA,Feb-20,85459.89,3736562,3888254,3806893,97.91,82497.96,101.71,82599.67,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,PUNJAB,Feb-20,72510,3519595,1160222,1160222,100,141196.65,0,141196.65,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,ODISHA,Feb-20,179926.06,9323917,18401752,13661600,74.24,363612.49,395.81,364008.31,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,MIZORAM,Feb-20,3827.96,155643,98645,75459,76.5,2492.95,0,2492.95,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,KARNATAKA,Feb-20,217403,12704045,10841389,10841389,100,200165.1,1007.61,201172.71,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,RAJASTHAN,Feb-20,232631,11110452,9518860,9517504,99.99,227702.59,0,227702.59,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,TELANGANA,Feb-20,108004.23,5328375,4914051,4914051,100,99216.92,874.53,100091.45,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,GOA,Feb-20,2856.63,142343,130495,127716,97.87,2733.75,54.44,2788.19,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,HARYANA,Feb-20,66250,2697288,2649594,2649594,100,58016.13,0,58016.13,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,ANDAMAN & NICOBAR ISLANDS,Feb-20,332.7,16352,14386,0,0,269.15,24.55,293.7,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,JHARKHAND,Feb-20,144959.47,5713865,4885042,4191599,85.8,134603.56,0,134603.56,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,DADRA & NAGAR HAVELI,Feb-20,928.95,35859,35468,33160,93.49,918.45,0,918.45,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,DAMAN & DIU,Feb-20,451.98,19989,13359,10578,79.18,285.39,0,285.39,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,JAMMU AND KASHMIR,Feb-20,39798.05,1674841,282945,225,0.08,6623.87,28968.31,35592.18,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,SIKKIM,Feb-20,2197.94,94577,49482,27947,56.48,1226.45,1128.84,2355.29,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,GUJARAT,Feb-20,198288.02,6555744,6088108,5716440,93.9,156654.94,0,156654.94,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,TAMIL NADU,Feb-20,202114.13,11083186,10239765,0,0,198156.97,0,198156.97,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,NAGALAND,Feb-20,7632.11,282076,98929,41628,42.08,2555.87,6441.69,8997.57,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,ARUNACHAL PRADESH,Feb-20,4677.46,177200,106322,0,0,3622.75,3612.28,7235.03,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,CHHATTISGARH,Feb-20,115338,5282952,5176968,595509,11.5,113861.83,1517.69,115379.52,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,HIMACHAL PRADESH,Feb-20,16857.47,670238,560969,445374,79.39,12325.06,4091.5,16416.56,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,LAKSHADWEEP,Feb-20,126.85,5154,2449,0,0,65.36,0,65.36,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,ASSAM,Feb-20,135479.33,5786939,0,0,0,0,139306.77,139306.77,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,WEST BENGAL,Feb-20,330516.44,55407614,19372018,111753,0.58,288919.42,40304.27,329223.69,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,DELHI,Feb-20,37572.75,1748001,0,0,0,0,36342.72,36342.72,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,MAHARASHTRA,Feb-20,383766,15072427,13460808,13460808,100,332841.26,3066.61,335907.87,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,MADHYA PRADESH,Feb-20,297039.11,11723309,9424039,8554469,90.77,248317.21,14084.19,262401.4,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2019-20,UTTARAKHAND,Feb-20,33454.8,1334570,493867,106930,21.65,11934.04,20806.37,32740.41,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
2020-21,MAHARASHTRA,Feb-21,383766,14909252,13587236,13587236,100,336709,0,336709,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,MANIPUR,Feb-21,12461.24,536653,439388,310,0.07,8789.6,2614.17,11403.77,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,CHHATTISGARH,Feb-21,115338,5115850,5546036,489970,8.83,112948.57,1459.44,114408.01,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,MADHYA PRADESH,Feb-21,297039.11,11077132,10937656,8126794,74.3,252477.5,640,253117.5,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,NAGALAND,Feb-21,7632.11,306680,248217,47069,18.96,5555.51,0,5555.51,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,TELANGANA,Feb-21,108004.23,5354660,4699577,4699577,100,99966.94,0,99966.94,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,UTTAR PRADESH,Feb-21,1623596.68,35880179,33554375,33125906,98.72,1547320.53,11.41,1547331.94,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,MEGHALAYA,Feb-21,10800.27,419964,239271,502,0.21,6707.81,3875.89,10583.7,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,HIMACHAL PRADESH,Feb-21,16857.47,661971,616849,1226,0.2,14221.39,178.62,14400.01,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,GOA,Feb-21,2856.63,142858,136190,132112,97.01,2827.17,0,2827.17,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,ARUNACHAL PRADESH,Feb-21,4677.46,156698,100733,3616,3.59,2725.59,1748.01,4473.6,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,RAJASTHAN,Feb-21,232631,10687017,9421525,9421435,100,210446.08,0,210446.08,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,JAMMU AND KASHMIR,Feb-21,39798.05,1358324,1319097,1077343,81.67,34673.81,10.17,34683.98,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,ASSAM,Feb-21,270958.66,5623014,0,0,0,0,134624.17,134624.17,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,TRIPURA,Feb-21,13761.1,580407,604217,597342,98.86,13100.66,0,13100.66,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,DAMAN & DIU,Feb-21,451.98,51585,46338,46338,100,1180.98,0,1180.98,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,UTTARAKHAND,Feb-21,33454.8,1296261,766006,24494,3.2,17923.85,13498.46,31422.31,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,WEST BENGAL,Feb-21,330516.44,56044503,19742099,115,0,322136.2,107.7,322243.9,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,SIKKIM,Feb-21,2197.94,91099,0,0,0,0,2142.68,2142.68,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,GUJARAT,Feb-21,198288.02,7149172,6444062,5884801,91.32,169057.57,0,169057.57,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,ODISHA,Feb-21,179926.06,9246860,8712179,7673301,88.08,178475.23,19.75,178494.97,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,ANDHRA PRADESH,Feb-21,154148.03,8811969,8031156,8031156,100,136249.75,0,136249.75,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,KERALA,Feb-21,85459.89,3838504,4109835,3894241,94.75,83109.93,97.87,83207.8,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,LAKSHADWEEP,Feb-21,126.85,5160,2110,0,0,55.69,0,55.69,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,ANDAMAN & NICOBAR ISLANDS,Feb-21,332.7,16797,884,0,0,0.03,24.38,24.41,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,BIHAR,Feb-21,457821.73,16713226,15949689,15920256,99.82,427046.51,0,427046.51,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,DELHI,Feb-21,37572.75,1777234,0,0,0,0,370236.06,370236.06,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,HARYANA,Feb-21,66250,2838641,2413079,2413079,100,59608.34,0,59608.34,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,KARNATAKA,Feb-21,217403,12185468,10206560,10206560,100,178594.8,513.2,179108,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,TAMIL NADU,Feb-21,202114.13,11200104,10656785,5398536,50.66,192481.84,0,192481.84,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,MIZORAM,Feb-21,3827.96,157733,148528,97891,65.91,3734.85,0,3734.85,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2020-21,JHARKHAND,Feb-21,144959.47,5699937,5270391,4851558,92.05,133914.13,0,133914.13,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021-2022,Ladakh,Feb-22,0,28715,19925,3032,15.22,416.16,0,416.16,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
2021-2022,Andaman & Nicobar Islands,Feb-22,332.7,16759,16174,14676,90.74,347.95,0,347.95,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
2021-2022,Tripura,Feb-22,13761.1,596119,591727,587835,99.34,13309.78,0,13309.78,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
2021-2022,Kerala,Feb-22,85459.89,3965362,3900848,3638748,93.28,81025.02,59.26,81084.28,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
